// Detail txtures for catacombs
// Detail texture project for Cold Ice Remastered
// Napoleon was here at some undisclosed time, 2022

// [texture name]	[detail texture name]		[hscale]	[vscale]

!c2a53				detail/!WATERBLUE 			1.0			1.0               
duct_vnt            detail/duct_vnt2			1.0			1.0 
fade2               detail/fade2				1.0			1.0                
generic014h         detail/dt_metal1 			1.0			1.0          
generic015          detail/crete2_flr03ac		1.0			1.0 
generic029   		detail/dt_metal1 			1.0			1.0  
generic031          detail/dt_metal1 			1.0			1.0  
generic035   		detail/dt_metal1 			1.0			1.0           
generic039          detail/dt_metal1 			1.0			1.0  
generic76   		detail/dt_metal1 			1.0			1.0            
generic_111c        detail/generic_111c 		1.0			1.0   
glass_bright        detail/GLASS_BRIGHT			1.0			1.0
lab1_comp10f        detail/+0lab1_comp10e		1.0			1.0   
lab1_door2a         detail/lab1_door2a_dark		1.0			1.0 
lab1_trim3          detail/lab1_trim3			1.0			1.0 
out_pave2   		detail/out_pave2 			1.0			1.0
out_w8dr1           detail/out_w8dr1			1.0			1.0 
red                 detail/crystallized1 		1.0			1.0  
scrollwater1        detail/!WATERBLUE 			1.0			1.0 
signc1a1_4          detail/dt_metal1 			1.0			1.0 
silo2_wet4d   		silo2_wet4d					1.0			1.0
sky            		detail/SKY 					1.0 		1.0                  
steel				detail/dt_metal1 			1.0			1.0	                 
tnnl_c1             detail/tnnl_c1				1.0			1.0  
tnnl_flr4           detail/tnnl_flr4			1.0			1.0
tnnl_swr1   		detail/tnnl_swr1			1.0			1.0
tnnl_swrc1          detail/tnnl_swrc1			1.0			1.0 
tnnl_w6             detail/tnnl_w6				1.0			1.0
xcrate10a           detail/xcrate10a			1.0			1.0 
xcrate10b           detail/xcrate10b 			1.0			1.0
xcrate10c   		detail/xcrate10c			1.0			1.0
xcrate10d           detail/xcrate10d			1.0			1.0
{blue               detail/{BLUE				1.0			1.0    
{grate4a            detail/dt_metal1 			1.0			1.0   
{ladder1			detail/dt_metal1 			1.0			1.0             
{tension5   		detail/dt_metal1 			1.0			1.0 
~light3b            detail/light3b 				1.0			1.0             
~light3c            detail/light3b				1.0			1.0  
~spotblue           detail/crystallized1 		1.0			1.0
~spotred            detail/crystallized1 		1.0			1.0 
~spotyellow   		detail/crystallized1 		1.0			1.0

// End detail texture file.
// What are you doing here? 
// I hope you have not modified something...
// If you did.. I hope you knew what you're doing...
